name	pfam_id	chrom	chromStart	chromEnd	all_cosmic	pval
Kazal_1	PF00050	chr1	976639	976777	6	9.75580331032108e-05
Kazal_2	PF07648	chr1	976893	977073	29	0.0172418496560161
Kazal_1	PF00050	chr1	976929	977073	6	9.75580331032108e-05
Kazal_2	PF07648	chr1	977395	977542	29	0.0172418496560161
Kazal_1	PF00050	chr1	977404	977542	6	9.75580331032108e-05
Kazal_2	PF07648	chr1	978666	978837	29	0.0172418496560161
Kazal_1	PF00050	chr1	978702	978837	6	9.75580331032108e-05
Kazal_2	PF07648	chr1	978974	979112	29	0.0172418496560161
Kazal_1	PF00050	chr1	978977	979112	6	9.75580331032108e-05
Kazal_2	PF07648	chr1	979259	979397	29	0.0172418496560161
Kazal_1	PF00050	chr1	979262	979397	6	9.75580331032108e-05
Kazal_2	PF07648	chr1	979599	979816	29	0.0172418496560161
Kazal_1	PF00050	chr1	979602	979816	6	9.75580331032108e-05
Laminin_EGF	PF00053	chr1	980744	980900	74	0.00127894245878223
Laminin_EGF	PF00053	chr1	981115	981250	74	0.00127894245878223
Kazal_2	PF07648	chr1	981427	981642	29	0.0172418496560161
Kazal_1	PF00050	chr1	981430	981642	6	9.75580331032108e-05
SEA	PF01390	chr1	982334	983245	353	4.08282580523572
EGF	PF00008	chr1	983637	983739	54	0.00127894245878223
Laminin_G_1	PF00054	chr1	984339	985025	43	0.278450517967822
Laminin_G_2	PF02210	chr1	984339	985016	98	0.000393708410902564
EGF	PF00008	chr1	985088	985294	54	0.00127894245878223
EGF	PF00008	chr1	985312	985411	54	0.00127894245878223
Laminin_G_1	PF00054	chr1	985832	986860	43	0.278450517967822
Laminin_G_2	PF02210	chr1	985832	986851	98	0.000393708410902564
EGF	PF00008	chr1	986914	987019	54	0.00127894245878223
Laminin_G_1	PF00054	chr1	989170	990308	43	0.278450517967822
Laminin_G_2	PF02210	chr1	989170	990299	98	0.000393708410902564
zf-C3HC4	PF00097	chr1	1007642	1007795	10	1.82240333218664e-05
TTL	PF03133	chr1	1117760	1132862	23	1.82240333218664e-05
TTL	PF03133	chr1	1117760	1120427	23	1.82240333218664e-05
TNFR_c6	PF00020	chr1	1148419	1149111	10	0.000393708410902564
TNFR_c6	PF00020	chr1	1149117	1149416	10	0.000393708410902564
Galactosyl_T	PF01762	chr1	1167869	1168133	15	0.00127894245878223
Galactosyl_T	PF01762	chr1	1168274	1168439	15	0.00127894245878223
UQ_con	PF00179	chr1	1191483	1203326	17	2.27964843259768e-06
UQ_con	PF00179	chr1	1191483	1198764	17	2.27964843259768e-06
UQ_con	PF00179	chr1	1191483	1198737	17	2.27964843259768e-06
ASC	PF00858	chr1	1221426	1226724	29	0.00127894245878223
ASC	PF00858	chr1	1223052	1226724	29	0.00127894245878223
Ank	PF00023	chr1	1229515	1229816	55	0.00348887616987592
ArfGap	PF01412	chr1	1231244	1231934	13	2.27964843259768e-06
PH	PF00169	chr1	1233239	1234004	284	0.00823877791258101
PH	PF00169	chr1	1233239	1233998	284	0.00823877791258101
PseudoU_synth_1	PF01416	chr1	1244069	1244883	5	9.75580331032108e-05
PseudoU_synth_1	PF01416	chr1	1245089	1246445	5	9.75580331032108e-05
RMMBL	PF07521	chr1	1248205	1248419	2	0.0172418496560161
Lactamase_B	PF00753	chr1	1250283	1256455	8	2.27964843259768e-06
Lactamase_B	PF00753	chr1	1250283	1256455	8	2.27964843259768e-06
Lactamase_B	PF00753	chr1	1250283	1255854	8	2.27964843259768e-06
ANF_receptor	PF01094	chr1	1267037	1268415	49	1.82240333218664e-05
NCD3G	PF07562	chr1	1268642	1268750	11	0.200926939077681
7tm_3	PF00003	chr1	1269329	1269758	36	0.00127894245878223
DEP	PF00610	chr1	1273663	1273967	15	0.00127894245878223
PDZ	PF00595	chr1	1275006	1275644	46	2.27964843259768e-06
PDZ	PF00595	chr1	1275006	1275476	46	2.27964843259768e-06
Dishevelled	PF02377	chr1	1275842	1277468	4	0.278450517967822
DIX	PF00778	chr1	1277848	1284444	10	0.278450517967822
V-set	PF07686	chr1	1290142	1290517	30	1.43145332025962e-07
V-set	PF07686	chr1	1290629	1291108	30	1.43145332025962e-07
DUF1713	PF08213	chr1	1309393	1309501	1	3.74133136121642
Ribosomal_L20	PF00453	chr1	1337563	1342539	0	1.43145332025962e-07
Ribosomal_L20	PF00453	chr1	1341187	1342539	0	1.43145332025962e-07
Ank	PF00023	chr1	1354580	1354679	55	0.00348887616987592
Ank	PF00023	chr1	1354679	1354778	55	0.00348887616987592
Ank	PF00023	chr1	1354778	1354877	55	0.00348887616987592
Ank	PF00023	chr1	1355766	1355865	55	0.00348887616987592
Ank	PF00023	chr1	1355865	1355964	55	0.00348887616987592
VWA	PF00092	chr1	1372333	1372849	119	0.000393708410902564
fn3	PF00041	chr1	1374823	1375069	610	0.00823877791258101
AAA_5	PF07728	chr1	1391246	1391614	43	0.138968050866263
AAA	PF00004	chr1	1391246	1403779	16	2.27964843259768e-06
AAA_5	PF07728	chr1	1421565	1421933	43	0.138968050866263
AAA	PF00004	chr1	1421565	1430880	16	2.27964843259768e-06
AAA_5	PF07728	chr1	1459294	1459662	43	0.138968050866263
AAA	PF00004	chr1	1459294	1469321	16	2.27964843259768e-06
Ssu72	PF04722	chr1	1477447	1509927	7	5.97315381342797
Ssu72	PF04722	chr1	1479247	1509927	7	5.97315381342797
Ssu72	PF04722	chr1	1500147	1509927	7	5.97315381342797
MIB_HERC2	PF06701	chr1	1558866	1559073	5	9.75580331032108e-05
ZZ	PF00569	chr1	1559159	1559285	12	0.00348887616987592
MIB_HERC2	PF06701	chr1	1560233	1560677	5	9.75580331032108e-05
MIB_HERC2	PF06701	chr1	1560233	1560526	5	9.75580331032108e-05
Ank	PF00023	chr1	1562691	1562790	55	0.00348887616987592
Ank	PF00023	chr1	1562790	1563117	55	0.00348887616987592
Ank	PF00023	chr1	1563117	1563405	55	0.00348887616987592
Ank	PF00023	chr1	1563708	1563899	55	0.00348887616987592
Ank	PF00023	chr1	1563899	1563998	55	0.00348887616987592
Peptidase_M10	PF00413	chr1	1568264	1569370	19	9.75580331032108e-05
Peptidase_M10	PF00413	chr1	1568264	1568502	19	9.75580331032108e-05
ShK	PF01549	chr1	1569370	1569478	2	20.9824035523349
UAA	PF08449	chr1	1597312	1599802	13	0.000393708410902564
TPT	PF03151	chr1	1597330	1602984	22	0.278450517967822
ShK	PF01549	chr1	1632589	1632697	2	20.9824035523349
Pkinase	PF00069	chr1	1634643	1637149	283	2.27964843259768e-06
Pkinase	PF00069	chr1	1634643	1636069	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr1	1635339	1637125	1522	3.41277051625166
Pkinase_Tyr	PF07714	chr1	1635339	1636069	1522	3.41277051625166
Pkinase	PF00069	chr1	1636012	1637149	283	2.27964843259768e-06
Pkinase	PF00069	chr1	1636347	1637149	283	2.27964843259768e-06
NAD_kinase	PF01513	chr1	1684452	1688696	4	0.138968050866263
NAD_kinase	PF01513	chr1	1684452	1687758	4	0.138968050866263
NAD_kinase	PF01513	chr1	1685716	1687758	4	0.138968050866263
WD40	PF00400	chr1	1718771	1720503	29	1.43145332025962e-07
WD40	PF00400	chr1	1720644	1721886	29	1.43145332025962e-07
WD40	PF00400	chr1	1721895	1722012	29	1.43145332025962e-07
WD40	PF00400	chr1	1722021	1735890	29	1.43145332025962e-07
WD40	PF00400	chr1	1735911	1737921	29	1.43145332025962e-07
WD40	PF00400	chr1	1737930	1747264	29	1.43145332025962e-07
Neur_chan_LBD	PF02931	chr1	1956442	1960600	41	1.82240333218664e-05
Neur_chan_memb	PF02932	chr1	1960618	1961704	28	1.82240333218664e-05
PB1	PF00564	chr1	1982112	1990991	9	0.000393708410902564
C1_1	PF00130	chr1	2066757	2075778	14	1.82240333218664e-05
Pkinase	PF00069	chr1	2082295	2087440	283	2.27964843259768e-06
Pkinase	PF00069	chr1	2100955	2106732	283	2.27964843259768e-06
Pkinase_Tyr	PF07714	chr1	2100958	2105404	1522	3.41277051625166
Pkinase_C	PF00433	chr1	2116058	2116422	10	0.000393708410902564
Ski_Sno	PF02437	chr1	2160443	2160782	5	0.000393708410902564
MORN	PF02493	chr1	2316421	2316490	13	0.000393708410902564
MORN	PF02493	chr1	2316490	2317300	13	0.000393708410902564
MORN	PF02493	chr1	2317300	2318890	13	0.000393708410902564
MORN	PF02493	chr1	2318890	2318959	13	0.000393708410902564
MORN	PF02493	chr1	2319740	2321396	13	0.000393708410902564
Rer1	PF03248	chr1	2327239	2334534	3	0.000393708410902564
Rer1	PF03248	chr1	2327239	2333537	3	0.000393708410902564
zf-C3HC4	PF00097	chr1	2337254	2338017	10	1.82240333218664e-05
Pex2_Pex12	PF04757	chr1	2338207	2343889	10	0.00823877791258101
Pex2_Pex12	PF04757	chr1	2338207	2338330	10	0.00823877791258101
Pex2_Pex12	PF04757	chr1	2338393	2343889	10	0.00823877791258101
PH	PF00169	chr1	2409932	2411367	284	0.00823877791258101
PI-PLC-X	PF00388	chr1	2418680	2421208	14	9.75580331032108e-05
PI-PLC-X	PF00388	chr1	2418683	2421211	14	9.75580331032108e-05
PI-PLC-Y	PF00387	chr1	2428083	2429045	16	0.00127894245878223
PI-PLC-Y	PF00387	chr1	2428083	2428449	16	0.00127894245878223
PI-PLC-Y	PF00387	chr1	2428086	2429048	16	0.00127894245878223
C2	PF00168	chr1	2430015	2430645	39	2.27964843259768e-06
C2	PF00168	chr1	2430018	2430648	39	2.27964843259768e-06
Fumble	PF03630	chr1	2449963	2452268	11	0.00127894245878223
Fumble	PF03630	chr1	2449963	2457923	11	0.00127894245878223
Fumble	PF03630	chr1	2452268	2457923	11	0.00127894245878223
Hairy_orange	PF07527	chr1	2461023	2461152	8	0.0565734645986981
HLH	PF00010	chr1	2461284	2461554	13	2.27964843259768e-06
TNFR_c6	PF00020	chr1	2489219	2489829	10	0.000393708410902564
Peptidase_M13	PF01431	chr1	2522433	2525856	13	0.00348887616987592
Peptidase_M13_N	PF05649	chr1	2526764	2541234	38	0.0325964095227795
TPR_2	PF07719	chr1	2573015	2573117	4	1.82240333218664e-05
TPR_2	PF07719	chr1	2575857	2576773	4	1.82240333218664e-05
Actin	PF00022	chr1	2938266	2939382	37	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3319519	3321328	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3321343	3321412	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3321427	3322107	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3322122	3322191	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3322206	3328010	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3328028	3328097	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3334551	3335289	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3335304	3342212	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	3342227	3342296	38	1.82240333218664e-05
RhoGEF	PF00621	chr1	3385997	3392555	28	2.27964843259768e-06
RhoGEF	PF00621	chr1	3386003	3392555	28	2.27964843259768e-06
RhoGEF	PF00621	chr1	3389643	3392555	28	2.27964843259768e-06
RhoGEF	PF00621	chr1	3389643	3390081	28	2.27964843259768e-06
PH	PF00169	chr1	3394469	3396127	284	0.00823877791258101
SH3_1	PF00018	chr1	3396402	3397071	11	2.27964843259768e-06
Laminin_EGF	PF00053	chr1	3410934	3411021	74	0.00127894245878223
Laminin_EGF	PF00053	chr1	3412453	3412540	74	0.00127894245878223
EGF_2	PF07974	chr1	3413224	3413305	5	0.000393708410902564
EGF_2	PF07974	chr1	3415267	3415348	5	0.000393708410902564
Laminin_EGF	PF00053	chr1	3416455	3417286	74	0.00127894245878223
Laminin_EGF	PF00053	chr1	3417607	3417815	74	0.00127894245878223
EGF_2	PF07974	chr1	3422677	3422758	5	0.000393708410902564
Laminin_EGF	PF00053	chr1	3422776	3424445	74	0.00127894245878223
EGF_2	PF07974	chr1	3424364	3424445	5	0.000393708410902564
EGF_CA	PF07645	chr1	3426436	3426556	110	0.000393708410902564
EGF	PF00008	chr1	3426436	3426544	54	0.00127894245878223
EGF	PF00008	chr1	3428116	3428224	54	0.00127894245878223
EGF_CA	PF07645	chr1	3428572	3428692	110	0.000393708410902564
EGF	PF00008	chr1	3428572	3428680	54	0.00127894245878223
EGF	PF00008	chr1	3431116	3431224	54	0.00127894245878223
EGF	PF00008	chr1	3431968	3432079	54	0.00127894245878223
TIL	PF01826	chr1	3432076	3440738	17	0.00127894245878223
EGF_CA	PF07645	chr1	3440690	3440810	110	0.000393708410902564
EGF	PF00008	chr1	3440690	3440798	54	0.00127894245878223
EGF	PF00008	chr1	3496394	3496487	54	0.00127894245878223
EMI	PF07546	chr1	3511922	3519123	5	0.000393708410902564
WD40	PF00400	chr1	3551622	3551788	29	1.43145332025962e-07
P53	PF00870	chr1	3624263	3624362	484	300
P53	PF00870	chr1	3624263	3644277	484	300
P53_tetramer	PF07710	chr1	3644740	3645975	239	300
SAM_2	PF07647	chr1	3647598	3649386	13	9.75580331032108e-05
SAM_2	PF07647	chr1	3648028	3649386	13	9.75580331032108e-05
B3_4	PF03483	chr1	3697887	3699325	9	2.7958340057698
CIDE-N	PF02017	chr1	3774177	3775408	2	0.000393708410902564
Aldo_ket_red	PF00248	chr1	6132822	6158599	24	1.82240333218664e-05
Aldo_ket_red	PF00248	chr1	6132822	6158599	24	1.82240333218664e-05
Aldo_ket_red	PF00248	chr1	6132822	6157415	24	1.82240333218664e-05
Aldo_ket_red	PF00248	chr1	6142258	6158599	24	1.82240333218664e-05
CHDCT2	PF08074	chr1	6166707	6171895	6	0.00348887616987592
DUF1086	PF06461	chr1	6184112	6185882	6	0.0325964095227795
DUF1087	PF06465	chr1	6186631	6188125	1	9.75580331032108e-05
Helicase_C	PF00271	chr1	6189101	6191777	12	1.43145332025962e-07
SNF2_N	PF00176	chr1	6194791	6202601	26	2.27964843259768e-06
Chromo	PF00385	chr1	6204084	6206299	6	2.27964843259768e-06
PHD	PF00628	chr1	6206924	6209044	9	2.27964843259768e-06
PHD	PF00628	chr1	6209125	6209433	9	2.27964843259768e-06
CHDNT	PF08073	chr1	6214863	6215728	4	0.0565734645986981
Ribosomal_L22e	PF01776	chr1	6246739	6257794	11	1.9763725085362
Ribosomal_L22e	PF01776	chr1	6246872	6257794	11	1.9763725085362
zf-C3HC4	PF00097	chr1	6266668	6266785	10	1.82240333218664e-05
zf-B_box	PF00643	chr1	6267524	6269052	8	2.27964843259768e-06
HLH	PF00010	chr1	6304426	6304677	13	2.27964843259768e-06
7tm_1	PF00001	chr1	6314100	6314796	53	1.43145332025962e-07
4HBT	PF03061	chr1	6341247	6378569	6	0.00348887616987592
4HBT	PF03061	chr1	6393622	6409897	6	0.00348887616987592
Hairy_orange	PF07527	chr1	6479069	6479204	8	0.0565734645986981
HLH	PF00010	chr1	6479327	6479840	13	2.27964843259768e-06
HLH	PF00010	chr1	6479674	6479840	13	2.27964843259768e-06
Ank	PF00023	chr1	6488298	6488400	55	0.00348887616987592
Ank	PF00023	chr1	6500336	6500438	55	0.00348887616987592
Ank	PF00023	chr1	6500438	6500725	55	0.00348887616987592
Ank	PF00023	chr1	6500725	6500815	55	0.00348887616987592
Ank	PF00023	chr1	6500821	6501045	55	0.00348887616987592
WH2	PF02205	chr1	6511698	6511752	10	0.200926939077681
Death	PF00531	chr1	6521507	6521750	14	9.75580331032108e-05
TNFR_c6	PF00020	chr1	6524728	6525225	10	0.000393708410902564
PH	PF00169	chr1	6529297	6530342	284	0.00823877791258101
RhoGEF	PF00621	chr1	6530663	6531147	28	2.27964843259768e-06
RhoGEF	PF00621	chr1	6530663	6530937	28	2.27964843259768e-06
RhoGEF	PF00621	chr1	6531636	6532648	28	2.27964843259768e-06
ANF_receptor	PF01094	chr1	6630997	6636475	49	1.82240333218664e-05
ANF_receptor	PF01094	chr1	6630997	6636589	49	1.82240333218664e-05
ANF_receptor	PF01094	chr1	6631012	6635426	49	1.82240333218664e-05
NCD3G	PF07562	chr1	6637013	6637121	11	0.200926939077681
7tm_3	PF00003	chr1	6638829	6639585	36	0.00127894245878223
BTB	PF00651	chr1	6640715	6641027	15	1.43145332025962e-07
zf-C2H2	PF00096	chr1	6646001	6646073	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	6646758	6646827	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	6648133	6648202	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	6648217	6648367	38	1.82240333218664e-05
zf-C2H2	PF00096	chr1	6648866	6649006	38	1.82240333218664e-05
Kelch_2	PF07646	chr1	6653576	6653717	3	0.00127894245878223
Kelch_1	PF01344	chr1	6653576	6653717	34	9.75580331032108e-05
Kelch_1	PF01344	chr1	6659305	6659422	34	9.75580331032108e-05
Kelch_1	PF01344	chr1	6659425	6661907	34	9.75580331032108e-05
Kelch_1	PF01344	chr1	6661913	6662054	34	9.75580331032108e-05
BACK	PF07707	chr1	6662159	6662465	14	2.27964843259768e-06
BTB	PF00651	chr1	6662477	6662804	15	1.43145332025962e-07
PHD	PF00628	chr1	6681494	6681635	9	2.27964843259768e-06
THAP	PF05485	chr1	6685285	6688749	6	9.75580331032108e-05
DnaJ	PF00226	chr1	6738491	6761820	12	1.82240333218664e-05
Synaptobrevin	PF00957	chr1	7833530	7839700	9	0.0172418496560161
PAS	PF00989	chr1	7861229	7863907	13	0.000393708410902564
PAS_3	PF08447	chr1	7861232	7863910	7	0.0325964095227795
Urotensin_II	PF02083	chr1	7907827	7907863	0	1.43145332025962e-07
TNFR_c6	PF00020	chr1	7998339	7998846	10	0.000393708410902564
DJ-1_PfpI	PF01965	chr1	8025387	8045064	4	1.82240333218664e-05
DJ-1_PfpI	PF01965	chr1	8025483	8045064	4	1.82240333218664e-05
Atrophin-1	PF03154	chr1	8415148	8424153	33	0.0565734645986981
Atrophin-1	PF03154	chr1	8420172	8424153	33	0.0565734645986981
GATA	PF00320	chr1	8424228	8424826	36	3.09748640305924
ELM2	PF01448	chr1	8555196	8568714	7	0.00127894245878223
BAH	PF01426	chr1	8568714	8616585	17	0.000393708410902564
Enolase_C	PF00113	chr1	8921426	8927195	16	0.0172418496560161
Enolase_C	PF00113	chr1	8923286	8927195	16	0.0172418496560161
Enolase_N	PF03952	chr1	8927216	8934963	9	0.00823877791258101
Enolase_N	PF03952	chr1	8927216	8928076	9	0.00823877791258101
Carb_anhydrase	PF00194	chr1	9006012	9031031	37	0.00127894245878223
Carb_anhydrase	PF00194	chr1	9006018	9031031	37	0.00127894245878223
Carb_anhydrase	PF00194	chr1	9018969	9031031	37	0.00127894245878223
Sugar_tr	PF00083	chr1	9063453	9085108	38	2.27964843259768e-06
MFS_1	PF07690	chr1	9063573	9083046	33	1.43145332025962e-07
Sugar_tr	PF00083	chr1	9097724	9118284	38	2.27964843259768e-06
Sugar_tr	PF00083	chr1	9097724	9118223	38	2.27964843259768e-06
Sugar_tr	PF00083	chr1	9097724	9107791	38	2.27964843259768e-06
Sugar_tr	PF00083	chr1	9097724	9107740	38	2.27964843259768e-06
MFS_1	PF07690	chr1	9097844	9107722	33	1.43145332025962e-07
MFS_1	PF07690	chr1	9097844	9118293	33	1.43145332025962e-07
MFS_1	PF07690	chr1	9097844	9117576	33	1.43145332025962e-07
MFS_1	PF07690	chr1	9097844	9107791	33	1.43145332025962e-07
Sugar_tr	PF00083	chr1	9101867	9118284	38	2.27964843259768e-06
MFS_1	PF07690	chr1	9101870	9118293	33	1.43145332025962e-07
Sugar_tr	PF00083	chr1	9101985	9118284	38	2.27964843259768e-06
G6PD_C	PF02781	chr1	9307070	9323675	6	0.0172418496560161
SPRY	PF00622	chr1	9416233	9416641	48	9.75580331032108e-05
SOCS_box	PF07525	chr1	9427512	9427632	12	0.00823877791258101
Mito_carr	PF00153	chr1	9599778	9630371	40	2.27964843259768e-06
Mito_carr	PF00153	chr1	9630380	9640184	40	2.27964843259768e-06
Mito_carr	PF00153	chr1	9640223	9642554	40	2.27964843259768e-06
PI3K_p85B	PF02192	chr1	9770604	9775782	19	4.08282580523572
PI3K_rbd	PF00794	chr1	9776059	9777080	179	89.1125046311899
PI3K_rbd	PF00794	chr1	9776059	9777122	179	89.1125046311899
PI3K_rbd	PF00794	chr1	9776546	9777080	179	89.1125046311899
PI3K_C2	PF00792	chr1	9777673	9780241	45	1.73299008473053
PI3Ka	PF00613	chr1	9780693	9781916	16	0.00127894245878223
PI3Ka	PF00613	chr1	9780842	9781916	16	0.00127894245878223
PI3_PI4_kinase	PF00454	chr1	9782384	9784971	30	9.75580331032108e-05
Cadherin	PF00028	chr1	9809845	9811674	189	1.82240333218664e-05
ICAT	PF06384	chr1	9910777	9932121	4	2.23489785562405
ICAT	PF06384	chr1	9990458	9992955	4	2.23489785562405
CTP_transf_2	PF01467	chr1	10032165	10042607	17	0.00348887616987592
Lipocalin	PF00061	chr1	10057332	10075888	14	1.82240333218664e-05
U-box	PF04564	chr1	10238855	10240006	5	0.00823877791258101
Kinesin	PF00225	chr1	10292417	10338072	68	1.82240333218664e-05
Kinesin	PF00225	chr1	10292417	10338072	68	1.82240333218664e-05
FHA	PF00498	chr1	10355219	10356975	6	2.27964843259768e-06
PH	PF00169	chr1	10434919	10435421	284	0.00823877791258101
NAD_binding_2	PF03446	chr1	10459181	10471484	7	0.0913798565675432
NAD_binding_2	PF03446	chr1	10459181	10460624	7	0.0913798565675432
NAD_binding_2	PF03446	chr1	10464218	10471484	7	0.0913798565675432
6PGD	PF00393	chr1	10471493	10479765	8	2.7958340057698
Somatostatin	PF03002	chr1	10511596	10511647	2	17.2389863775015
CIDE-N	PF02017	chr1	10529242	10532466	2	0.000393708410902564
Pex14_N	PF04695	chr1	10659318	10683097	7	20.3414885097763
Pex14_N	PF04695	chr1	10678391	10683097	7	20.3414885097763
RRM_1	PF00076	chr1	11076978	11078913	34	1.43145332025962e-07
RRM_1	PF00076	chr1	11080519	11080651	34	1.43145332025962e-07
Trypsin	PF00089	chr1	11086964	11087669	31	1.43145332025962e-07
Sushi	PF00084	chr1	11090238	11090930	211	0.00127894245878223
Sushi	PF00084	chr1	11094887	11097859	211	0.00127894245878223
CUB	PF00431	chr1	11102940	11103586	221	0.00823877791258101
EGF_CA	PF07645	chr1	11105467	11105596	110	0.000393708410902564
CUB	PF00431	chr1	11106621	11107099	221	0.00823877791258101
Spermine_synth	PF01564	chr1	11115122	11119945	11	0.483162798595204
HRDC	PF00570	chr1	11137707	11140899	2	0.0565734645986981
HRDC	PF00570	chr1	11140818	11140899	2	0.0565734645986981
PMC2NT	PF08066	chr1	11151623	11158197	2	1.29318976300548
FATC	PF02260	chr1	11167543	11168322	1	0.000393708410902564
PI3_PI4_kinase	PF00454	chr1	11174380	11184675	30	9.75580331032108e-05
FAT	PF02259	chr1	11188991	11190812	35	0.0913798565675432
FAT	PF02259	chr1	11188991	11210215	35	0.0913798565675432
Fibrinogen_C	PF00147	chr1	11252338	11255066	28	9.75580331032108e-05
UbiA	PF01040	chr1	11333760	11346171	13	0.0325964095227795
FBA	PF04300	chr1	11708752	11710585	9	0.00823877791258101
FBA	PF04300	chr1	11708752	11710585	9	0.00823877791258101
F-box	PF00646	chr1	11710633	11710780	7	0.000393708410902564
F-box	PF00646	chr1	11715902	11716049	7	0.000393708410902564
FBA	PF04300	chr1	11716094	11721319	9	0.00823877791258101
FBA	PF04300	chr1	11716094	11718449	9	0.00823877791258101
